"ID","instance","checklistID","itemID","shiftID","startDate","completeDate","opInitials","opSig","namoSig","suppInitials","remarks"
1524,4,4,29,907,28-Jun-2019 15:06:50,28-Jun-2019 21:51:00,"KK",,,,
1525,4,4,28,907,28-Jun-2019 15:06:50,,,,,,
1526,4,4,30,907,28-Jun-2019 15:06:50,28-Jun-2019 21:50:00,"JB",,,,
1527,4,4,31,907,28-Jun-2019 15:06:50,28-Jun-2019 21:51:00,"KK",,,,
1528,4,4,32,907,28-Jun-2019 15:06:50,,,,,,
1529,5,4,22,921,30-Jun-2019 20:42:16,30-Jun-2019 20:42:00,"KK",,,,
1530,5,4,23,921,30-Jun-2019 20:42:16,30-Jun-2019 20:42:00,"KK",,,,
1531,5,4,24,921,30-Jun-2019 20:42:16,30-Jun-2019 20:42:00,"KK",,,,
1532,5,4,27,921,30-Jun-2019 20:42:16,30-Jun-2019 20:42:00,"KK",,,,
1533,5,4,25,921,30-Jun-2019 20:42:16,30-Jun-2019 20:42:00,"KK",,,,
1534,5,4,26,921,30-Jun-2019 20:42:16,30-Jun-2019 20:42:00,"KK",,,,
1535,5,4,29,921,30-Jun-2019 20:42:16,30-Jun-2019 20:42:00,"KK",,,,
1536,5,4,28,921,30-Jun-2019 20:42:16,,,,,,
1537,5,4,30,921,30-Jun-2019 20:42:16,,,,,,
1538,5,4,31,921,30-Jun-2019 20:42:16,,,,,,
1539,5,4,32,921,30-Jun-2019 20:42:16,,,,,,
1540,6,4,22,928,01-Jul-2019 14:23:12,01-Jul-2019 18:20:00,"JB",,,,
1541,6,4,23,928,01-Jul-2019 14:23:12,01-Jul-2019 14:25:00,"JB",,,,
1542,6,4,24,928,01-Jul-2019 14:23:12,01-Jul-2019 21:51:00,"JB",,,,
1543,6,4,27,928,01-Jul-2019 14:23:12,01-Jul-2019 14:25:00,"JB",,,,
1544,6,4,25,928,01-Jul-2019 14:23:12,01-Jul-2019 14:25:00,"JB",,,,
1545,6,4,26,928,01-Jul-2019 14:23:12,01-Jul-2019 21:52:00,"JB",,,,
1546,6,4,29,928,01-Jul-2019 14:23:12,01-Jul-2019 21:52:00,"JB",,,,
1547,6,4,28,928,01-Jul-2019 14:23:12,01-Jul-2019 22:01:00,"JB",,,,
1548,6,4,30,928,01-Jul-2019 14:23:12,01-Jul-2019 17:59:00,"JB",,,,
1549,6,4,31,928,01-Jul-2019 14:23:12,01-Jul-2019 22:01:00,"JB",,,,
1550,6,4,32,928,01-Jul-2019 14:23:12,01-Jul-2019 22:12:00,"JB",,,"CP/DS, FD/DL, MOCC/CC",
1551,7,4,22,931,02-Jul-2019 16:37:35,02-Jul-2019 21:57:00,"KF",,,,
1552,7,4,23,931,02-Jul-2019 16:37:35,02-Jul-2019 20:32:00,"JB",,,,
1553,7,4,24,931,02-Jul-2019 16:37:35,02-Jul-2019 21:57:00,"KF",,,,
1554,7,4,27,931,02-Jul-2019 16:37:35,02-Jul-2019 21:57:00,"JB",,,,
1555,7,4,25,931,02-Jul-2019 16:37:35,02-Jul-2019 16:37:00,"JB",,,,
1556,7,4,26,931,02-Jul-2019 16:37:35,02-Jul-2019 21:57:00,"KF",,,,
1557,7,4,29,931,02-Jul-2019 16:37:35,02-Jul-2019 21:57:00,"JB",,,,
1558,7,4,28,931,02-Jul-2019 16:37:35,02-Jul-2019 21:57:00,"KF",,,,
1559,7,4,30,931,02-Jul-2019 16:37:35,02-Jul-2019 20:32:00,"JB",,,,
1560,7,4,31,931,02-Jul-2019 16:37:35,02-Jul-2019 21:57:00,"KF",,,,
1561,7,4,32,931,02-Jul-2019 16:37:35,02-Jul-2019 21:57:00,"KF",,,"CP/__, FD/__, MOCC/__",
1562,21,1,2,933,03-Jul-2019 05:50:00,03-Jul-2019 05:51:00,"DJ",,,"CP/_DS_, FD/_HS_, MOCC/_CC_",
1563,21,1,10,933,03-Jul-2019 05:50:00,03-Jul-2019 12:38:00,"DJ",,,,
1564,21,1,4,933,03-Jul-2019 05:50:00,03-Jul-2019 05:51:00,"DJ",,,,
1565,21,1,1,933,03-Jul-2019 05:50:00,03-Jul-2019 12:39:00,"DJ",,,,
1566,21,1,3,933,03-Jul-2019 05:50:00,03-Jul-2019 12:39:00,"DJ",,,"FD/_JM_",
1567,21,1,11,933,03-Jul-2019 05:50:00,03-Jul-2019 07:47:00,"DJ",,,,
1568,21,1,6,933,03-Jul-2019 05:50:00,03-Jul-2019 05:53:00,"DJ",,,,
1569,21,1,8,933,03-Jul-2019 05:50:00,03-Jul-2019 12:39:00,"DJ",,,,
1570,21,1,7,933,03-Jul-2019 05:50:00,03-Jul-2019 07:47:00,"DJ",,,,
1571,21,1,5,933,03-Jul-2019 05:50:00,03-Jul-2019 07:47:00,"DJ",,,,
1572,21,1,9,933,03-Jul-2019 05:50:00,03-Jul-2019 12:39:00,"DJ",,,,
1573,21,1,12,933,03-Jul-2019 05:50:00,03-Jul-2019 12:39:00,"DJ",,,"TWR/_OG_",
1574,21,1,13,933,03-Jul-2019 05:50:00,03-Jul-2019 12:39:00,"DJ",,,,
1575,21,1,14,933,03-Jul-2019 05:50:00,03-Jul-2019 12:40:00,"DJ",,,,
1576,21,1,15,933,03-Jul-2019 05:50:00,03-Jul-2019 07:48:00,"DJ",,,"CE(OFE)/_SRA ROBINSON_",
1577,21,1,16,933,03-Jul-2019 05:50:00,03-Jul-2019 12:40:00,"DJ",,,,
1578,21,1,17,933,03-Jul-2019 05:50:00,03-Jul-2019 12:40:00,"DJ",,,,
1579,21,1,18,933,03-Jul-2019 05:50:00,,,,,,
1580,21,1,19,933,03-Jul-2019 05:50:00,03-Jul-2019 12:40:00,"DJ",,,,
1581,21,1,20,933,03-Jul-2019 05:50:00,03-Jul-2019 12:40:00,"DJ",,,,
1582,21,1,21,933,03-Jul-2019 05:50:00,03-Jul-2019 12:40:00,"DJ",,,,
1594,8,4,22,939,03-Jul-2019 13:56:04,03-Jul-2019 21:21:00,"JB",,,,
1595,8,4,23,939,03-Jul-2019 13:56:04,03-Jul-2019 13:56:00,"JB",,,,
1596,8,4,24,939,03-Jul-2019 13:56:04,03-Jul-2019 21:21:00,"JB",,,,
1597,8,4,27,939,03-Jul-2019 13:56:04,03-Jul-2019 13:56:00,"JB",,,,
1598,8,4,25,939,03-Jul-2019 13:56:04,03-Jul-2019 13:56:00,"JB",,,,
1599,8,4,26,939,03-Jul-2019 13:56:04,03-Jul-2019 21:21:00,"JB",,,,
1600,8,4,29,939,03-Jul-2019 13:56:04,,,,,,
1601,8,4,28,939,03-Jul-2019 13:56:04,03-Jul-2019 21:21:00,"JB",,,,
1602,8,4,30,939,03-Jul-2019 13:56:04,,,,,,
1603,8,4,31,939,03-Jul-2019 13:56:04,03-Jul-2019 21:21:00,"JB",,,,
1604,8,4,32,939,03-Jul-2019 13:56:04,03-Jul-2019 21:23:00,"JB",,,"CP/RD, FD/SH, MOCC/KG",
1605,9,4,22,943,04-Jul-2019 13:25:23,04-Jul-2019 13:27:00,"JB",,,,
1606,9,4,23,943,04-Jul-2019 13:25:23,04-Jul-2019 15:42:00,"JB",,,,
1607,9,4,24,943,04-Jul-2019 13:25:23,,,,,,
1608,9,4,27,943,04-Jul-2019 13:25:23,,,,,,
1609,9,4,25,943,04-Jul-2019 13:25:23,,,,,,
1610,9,4,26,943,04-Jul-2019 13:25:23,04-Jul-2019 13:27:00,"JB",,,,
1611,9,4,29,943,04-Jul-2019 13:25:23,,,,,,
1612,9,4,28,943,04-Jul-2019 13:25:23,,,,,,
1613,9,4,30,943,04-Jul-2019 13:25:23,04-Jul-2019 15:42:00,"JB",,,,
1614,9,4,31,943,04-Jul-2019 13:25:23,,,,,,
1615,9,4,32,943,04-Jul-2019 13:25:23,,,,,,
1616,10,4,22,946,05-Jul-2019 15:48:02,,,,,,
1617,10,4,23,946,05-Jul-2019 15:48:02,05-Jul-2019 15:48:00,"KF",,,,
1618,10,4,24,946,05-Jul-2019 15:48:02,05-Jul-2019 15:48:00,"KF",,,,
1619,10,4,27,946,05-Jul-2019 15:48:02,05-Jul-2019 15:48:00,"KF",,,,
1620,10,4,25,946,05-Jul-2019 15:48:02,05-Jul-2019 15:48:00,"KF",,,,
1621,10,4,26,946,05-Jul-2019 15:48:02,05-Jul-2019 15:48:00,"KF",,,,
1622,10,4,29,946,05-Jul-2019 15:48:02,,,,,,
1623,10,4,28,946,05-Jul-2019 15:48:02,,,,,,
1624,10,4,30,946,05-Jul-2019 15:48:02,05-Jul-2019 15:48:00,"KF",,,,
1625,10,4,31,946,05-Jul-2019 15:48:02,,,,,,
1626,10,4,32,946,05-Jul-2019 15:48:02,,,,,,
1627,22,1,2,967,09-Jul-2019 13:11:58,09-Jul-2019 13:12:00,"KF",,,"",
1628,22,1,10,967,09-Jul-2019 13:11:58,09-Jul-2019 13:12:00,"KF",,,,
1629,22,1,4,967,09-Jul-2019 13:11:58,09-Jul-2019 13:12:00,"KF",,,,
1630,22,1,1,967,09-Jul-2019 13:11:58,09-Jul-2019 13:12:00,"KF",,,,
1631,22,1,3,967,09-Jul-2019 13:11:58,09-Jul-2019 13:12:00,"KF",,,"",
1632,22,1,11,967,09-Jul-2019 13:11:58,09-Jul-2019 13:12:00,"KF",,,,
1633,22,1,6,967,09-Jul-2019 13:11:58,09-Jul-2019 13:12:00,"KF",,,,
1634,22,1,8,967,09-Jul-2019 13:11:58,09-Jul-2019 13:12:00,"KF",,,,
1635,22,1,7,967,09-Jul-2019 13:11:58,09-Jul-2019 13:12:00,"KF",,,,
1636,22,1,5,967,09-Jul-2019 13:11:58,09-Jul-2019 13:12:00,"KF",,,,
1637,22,1,9,967,09-Jul-2019 13:11:58,,,,,,
1638,22,1,12,967,09-Jul-2019 13:11:58,09-Jul-2019 13:12:00,"KF",,,"TWR/EZ",
1639,22,1,13,967,09-Jul-2019 13:11:58,09-Jul-2019 13:12:00,"KF",,,,
1640,22,1,14,967,09-Jul-2019 13:11:58,09-Jul-2019 13:12:00,"KF",,,,
1641,22,1,15,967,09-Jul-2019 13:11:58,,,,,,
1642,22,1,16,967,09-Jul-2019 13:11:58,,,,,,
1643,22,1,17,967,09-Jul-2019 13:11:58,,,,,,
1644,22,1,18,967,09-Jul-2019 13:11:58,,,,,,
1645,22,1,19,967,09-Jul-2019 13:11:58,09-Jul-2019 13:12:00,"KF",,,,
1646,22,1,20,967,09-Jul-2019 13:11:58,09-Jul-2019 13:12:00,"KF",,,,
1647,22,1,21,967,09-Jul-2019 13:11:58,09-Jul-2019 13:13:00,"KF",,,,
1648,23,1,2,1007,16-Jul-2019 10:51:13,16-Jul-2019 10:51:00,"KK",,,"CP/__, FD/__, MOCC/__",
1649,23,1,10,1007,16-Jul-2019 10:51:13,,,,,,
1650,23,1,4,1007,16-Jul-2019 10:51:13,16-Jul-2019 10:51:00,"KK",,,,
1651,23,1,1,1007,16-Jul-2019 10:51:13,,,,,,
1652,23,1,3,1007,16-Jul-2019 10:51:13,,,,,,
1653,23,1,11,1007,16-Jul-2019 10:51:13,16-Jul-2019 10:51:00,"KK",,,,
1654,23,1,6,1007,16-Jul-2019 10:51:13,16-Jul-2019 10:51:00,"KK",,,,
1655,23,1,8,1007,16-Jul-2019 10:51:13,,,,,,
1656,23,1,7,1007,16-Jul-2019 10:51:13,,,,,,
1657,23,1,5,1007,16-Jul-2019 10:51:13,,,,,,
1658,23,1,9,1007,16-Jul-2019 10:51:13,16-Jul-2019 10:51:00,"KK",,,,
1659,23,1,12,1007,16-Jul-2019 10:51:13,,,,,,
1660,23,1,13,1007,16-Jul-2019 10:51:13,,,,,,
1661,23,1,14,1007,16-Jul-2019 10:51:13,,,,,,
1662,23,1,15,1007,16-Jul-2019 10:51:13,,,,,,
1663,23,1,16,1007,16-Jul-2019 10:51:13,,,,,,
1664,23,1,17,1007,16-Jul-2019 10:51:13,,,,,,
1665,23,1,18,1007,16-Jul-2019 10:51:13,,,,,,
1666,23,1,19,1007,16-Jul-2019 10:51:13,,,,,,
1667,23,1,20,1007,16-Jul-2019 10:51:13,,,,,,
1668,23,1,21,1007,16-Jul-2019 10:51:13,,,,,,
1690,11,4,22,1130,11-Aug-2019 21:51:19,11-Aug-2019 21:51:00,"KF",,,,
1691,11,4,23,1130,11-Aug-2019 21:51:19,11-Aug-2019 21:51:00,"KF",,,,
1692,11,4,24,1130,11-Aug-2019 21:51:19,,,,,,
1693,11,4,27,1130,11-Aug-2019 21:51:19,11-Aug-2019 21:51:00,"KF",,,,
1694,11,4,25,1130,11-Aug-2019 21:51:19,11-Aug-2019 21:51:00,"KF",,,,
1695,11,4,26,1130,11-Aug-2019 21:51:19,,,,,,
1696,11,4,29,1130,11-Aug-2019 21:51:19,11-Aug-2019 21:51:00,"KF",,,,
1697,11,4,28,1130,11-Aug-2019 21:51:19,,,,,,
1698,11,4,30,1130,11-Aug-2019 21:51:19,11-Aug-2019 21:51:00,"KF",,,,
1699,11,4,31,1130,11-Aug-2019 21:51:19,,,,,,
1700,11,4,32,1130,11-Aug-2019 21:51:19,11-Aug-2019 21:51:00,"KF",,,"CP/WG__, FD/AS__, MOCC/KG__",
1806,24,1,2,1369,12-Sep-2019 01:27:35,,,,,,
1807,24,1,10,1369,12-Sep-2019 01:27:35,,,,,,
1808,24,1,4,1369,12-Sep-2019 01:27:35,,,,,,
1809,24,1,1,1369,12-Sep-2019 01:27:35,,,,,,
1810,24,1,3,1369,12-Sep-2019 01:27:35,,,,,,
1811,24,1,11,1369,12-Sep-2019 01:27:35,,,,,,
1812,24,1,6,1369,12-Sep-2019 01:27:35,,,,,,
1813,24,1,8,1369,12-Sep-2019 01:27:35,,,,,,
1814,24,1,7,1369,12-Sep-2019 01:27:35,,,,,,
1815,24,1,5,1369,12-Sep-2019 01:27:35,,,,,,
1816,24,1,9,1369,12-Sep-2019 01:27:35,,,,,,
1817,24,1,12,1369,12-Sep-2019 01:27:35,,,,,,
1818,24,1,13,1369,12-Sep-2019 01:27:35,,,,,,
1819,24,1,14,1369,12-Sep-2019 01:27:35,,,,,,
1820,24,1,15,1369,12-Sep-2019 01:27:35,,,,,,
1821,24,1,16,1369,12-Sep-2019 01:27:35,,,,,,
1822,24,1,17,1369,12-Sep-2019 01:27:35,,,,,,
1823,24,1,18,1369,12-Sep-2019 01:27:35,,,,,,
1824,24,1,19,1369,12-Sep-2019 01:27:35,,,,,,
1825,24,1,20,1369,12-Sep-2019 01:27:35,,,,,,
1826,24,1,21,1369,12-Sep-2019 01:27:35,,,,,,
1827,25,1,2,1390,21-Sep-2019 06:01:49,21-Sep-2019 06:03:00,"SD",,,", ","hello"
1828,25,1,10,1390,21-Sep-2019 06:01:49,21-Sep-2019 10:21:00,"SD",,,,
1829,25,1,4,1390,21-Sep-2019 06:01:49,21-Sep-2019 11:26:00,"SD",,,,
1830,25,1,1,1390,21-Sep-2019 06:01:49,21-Sep-2019 10:21:00,"SD",,,,
1831,25,1,3,1390,21-Sep-2019 06:01:49,,,,,,
1832,25,1,11,1390,21-Sep-2019 06:01:49,,,,,,
1833,25,1,6,1390,21-Sep-2019 06:01:49,,,,,,
1834,25,1,8,1390,21-Sep-2019 06:01:49,,,,,,
1835,25,1,7,1390,21-Sep-2019 06:01:49,,,,,,
1836,25,1,5,1390,21-Sep-2019 06:01:49,,,,,,
1837,25,1,9,1390,21-Sep-2019 06:01:49,,,,,,
1838,25,1,12,1390,21-Sep-2019 06:01:49,,,,,,"hello"
1839,25,1,13,1390,21-Sep-2019 06:01:49,,,,,,
1840,25,1,14,1390,21-Sep-2019 06:01:49,,,,,,"Something"
1841,25,1,15,1390,21-Sep-2019 06:01:49,,,,,,
1842,25,1,16,1390,21-Sep-2019 06:01:49,,,,,,
1843,25,1,17,1390,21-Sep-2019 06:01:49,,,,,,
1844,25,1,18,1390,21-Sep-2019 06:01:49,,,,,,
1845,25,1,19,1390,21-Sep-2019 06:01:49,,,,,,
1846,25,1,20,1390,21-Sep-2019 06:01:49,,,,,,
1847,25,1,21,1390,21-Sep-2019 06:01:49,,,,,,
